OTU,RA,SampleID,Notes,ExperimentName,Date,OriginalSampleTypeName,VesselTypeName,VesselName,DilutionDenominator,SampleDay,SampleTimePoint,Day/TimePoint,SampleTimeHourOfDay,SampleTypeName,SamplingProtocolName,MediumName,Replicates,ReplicateGroup,DonorName,ZymoID,VesselVolume,VesselStirring,InitialpH,SetTemperature,SugarTitration,FedBatch
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae,0.0431008454106,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae,0.0426982689211,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae,0.0402907987174,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,0.0369617898318,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae,0.0203301127214,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae,0.0175996866815,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae,0.00815217391304,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae,0.00771057205101,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae,0.00646638486312,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae,0.00609502362128,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae,0.00503220611916,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae,0.00344706119163,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae,0.00332900888552,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae,0.00329609500805,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae,0.00318214084645,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae,0.00318214084645,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__NA,0.00208836553945,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__NA,0.00183585048834,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae,0.00178689447531,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae,0.00173611111111,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae,0.00164002643625,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XIII,0.00156659241671,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae,0.00155998389694,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XIII,0.00143417874396,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae,0.00125805152979,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae,0.00122390032556,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae,0.000855475040258,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae,0.000734340195334,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae,0.000578703703704,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae,0.000578703703704,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae,0.000503220611916,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
None;Other;Other;Other;Other,0.000465082123712,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
None;Other;Other;Other;Other,0.000427737520129,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XI,0.000402576489533,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae,0.000391648104178,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae,0.000377415458937,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae,0.000377415458937,SD1565,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_2V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae,0.000367170097667,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae,0.000342692091156,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae,0.000318214084645,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Defluviitaleaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XI,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Lentisphaerae;c__Lentisphaeria;o__Victivallales;f__Victivallaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__NA,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__NA;f__NA,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__NA,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__NA;o__NA;f__NA,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__Acidobacteriales;f__NA,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Cyanobacteria;c__Melainabacteria;o__Gastranaerophilales;f__NA,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Family XI,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Tenericutes;c__Mollicutes;o__NA;f__NA,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__NA;f__NA,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Dermabacteraceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae,0.0,SD1564,FL 1:6,RD491,15/12/2020,Fresh,None,None,6.0,1,0,D1/T0,10:00,Fecal Liquid,Anaerobic,None,1,RD491 - 1,MZ,zr4054_1V3V4,,,,,,
